Date,TCODE,PNUM,MEAS,UM,UP,QtyInPackages,Cost,ExtCost,Price,ExtPrice,Profit
2/28/2019 0:00:00,IN,12LS,1.00,G,BULK,150.00,2.08,313.39,2.32,348.90,36
2/28/2019 0:00:00,IN,12LS,1.00,G,BULK,650.00,2.08,1358.04,2.32,1511.90,154
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,165.00,2.04,336.71,2.39,395.84,59
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,256.00,2.04,522.41,2.45,629.50,107
2/28/2019 0:00:00,IN,12LS,1.00,G,BULK,889.30,2.08,1858.01,2.32,2068.51,211
2/28/2019 0:00:00,IN,12LS,1.00,G,BULK,414.20,2.08,865.38,2.30,955.15,90
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,164.00,2.04,334.67,2.31,380.32,46
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,293.00,2.04,597.92,2.39,702.91,105
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,499.90,2.04,1020.14,2.42,1214.26,194
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,185.00,2.04,377.52,2.49,462.32,85
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,300.30,2.04,612.82,2.52,759.46,147
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,183.80,2.04,375.08,2.42,446.45,71
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,149.90,2.04,305.90,2.42,364.11,58
2/28/2019 0:00:00,IN,12LS,1.00,G,BULK,338.10,2.08,706.39,2.32,786.42,80
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,361.40,2.04,737.50,2.42,877.84,140
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,171.60,2.02,346.94,2.51,432.26,85
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.02,303.27,2.49,374.85,72
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.02,303.27,2.42,364.35,61
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,203.00,2.02,410.42,2.52,513.39,103
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.02,303.27,2.42,364.35,61
2/28/2019 0:00:00,IN,12HS,1.00,G,BULK,410.00,2.02,828.93,2.49,1024.59,196
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,158.90,2.00,319.07,2.42,385.97,67
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,188.90,2.00,379.31,2.42,458.84,80
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.00,301.20,2.42,364.35,63
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,300.30,2.00,603.00,2.42,729.43,126
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.00,301.20,2.49,374.85,74
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,248.40,2.00,498.78,2.42,603.36,105
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,983.00,2.07,2041.00,2.45,2417.20,376
3/1/2019 0:00:00,IN,12LS,1.00,G,BULK,430.00,2.08,897.84,2.30,991.58,94
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,180.00,2.07,373.73,2.49,449.82,76
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,183.40,2.07,380.79,2.62,482.16,101
3/1/2019 0:00:00,IN,12LS,1.00,G,BULK,980.00,2.08,2046.24,2.50,2455.88,410
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,205.10,2.07,425.84,2.42,498.19,72
3/1/2019 0:00:00,IN,12LS,1.00,G,BULK,420.00,2.08,876.96,2.34,985.32,108
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,142.90,2.07,296.70,2.52,361.39,65
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,174.50,2.07,362.31,2.42,423.86,62
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,153.50,2.07,318.71,2.42,372.85,54
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,109.60,2.01,221.21,2.52,277.18,56
3/1/2019 0:00:00,IN,12LS,1.00,G,BULK,180.40,2.00,361.23,2.34,423.22,62
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,595.60,2.01,1202.15,2.41,1440.76,239
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,218.90,2.01,441.82,2.42,531.71,90
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,175.20,2.01,353.62,2.42,425.56,72
3/1/2019 0:00:00,IN,12HS,1.00,G,BULK,196.60,2.01,396.81,2.42,477.54,81
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.03,305.65,2.42,364.35,59
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,214.70,2.03,437.49,2.42,521.51,84
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,740.00,2.03,1507.89,2.35,1745.66,238
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,213.80,2.03,435.66,2.42,519.32,84
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,195.80,2.03,398.98,2.42,475.60,77
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.03,305.65,2.42,364.35,59
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,105.00,2.03,213.95,2.49,262.40,48
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,24.00,2.00,48.05,2.37,57.02,9
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,177.90,2.03,362.50,2.42,432.12,70
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,179.20,2.03,365.15,2.42,435.28,70
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.03,305.65,2.49,374.85,69
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,335.30,2.08,700.10,2.30,773.20,73
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,515.00,2.08,1075.32,2.32,1197.89,123
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,225.00,2.08,469.80,2.32,523.35,54
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,360.00,2.08,751.68,2.30,830.16,78
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,222.10,2.07,461.14,2.55,568.35,107
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,281.00,2.07,583.44,2.55,719.08,136
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,326.00,2.08,680.68,2.34,764.80,84
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,222.90,2.07,462.80,2.45,548.11,85
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,201.80,2.07,418.99,2.42,490.17,71
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,185.30,2.07,384.73,2.45,455.65,71
3/4/2019 0:00:00,IN,12LS,1.00,G,BULK,880.00,2.08,1837.44,2.29,2020.48,183
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,51.50,2.04,105.08,2.52,130.24,25
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,168.80,2.04,344.41,2.52,426.90,82
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,218.90,2.04,446.64,2.49,547.03,100
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,152.70,2.04,311.56,2.42,370.91,59
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,239.20,2.04,488.06,2.39,573.84,86
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.04,306.06,2.62,394.35,88
3/4/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.04,306.06,2.42,364.35,58
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,148.30,2.04,302.59,2.42,360.22,58
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,200.00,2.04,408.08,2.42,485.80,78
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,123.60,2.04,252.19,2.52,312.58,60
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,230.60,2.04,470.51,2.42,560.13,90
3/5/2019 0:00:00,IN,12LS,1.00,G,BULK,28.00,2.00,56.06,2.37,66.53,10
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,125.00,2.04,255.05,2.42,303.63,49
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,103.60,2.04,211.38,2.42,251.64,40
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,146.80,2.04,299.53,2.42,356.58,57
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,164.30,2.04,335.23,2.42,399.08,64
3/5/2019 0:00:00,IN,12LS,1.00,G,BULK,800.10,2.08,1670.60,2.54,2037.05,366
3/5/2019 0:00:00,IN,12LS,1.00,G,BULK,518.50,2.08,1080.96,2.34,1216.40,135
3/5/2019 0:00:00,IN,12LS,1.00,G,BULK,950.60,2.08,1981.81,2.34,2230.11,248
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,1005.00,2.07,2085.47,2.29,2310.50,225
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,171.20,2.07,355.25,2.45,420.98,66
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,499.90,2.07,1037.34,2.49,1249.25,212
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,230.00,2.07,477.27,2.59,597.77,120
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,3060.10,2.07,6350.01,2.29,7035.17,685
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,200.10,2.07,415.22,2.52,506.05,91
3/5/2019 0:00:00,IN,12LS,1.00,G,BULK,441.00,2.08,919.39,2.54,1122.79,203
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,250.00,2.07,518.77,2.39,599.75,81
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,248.00,2.07,514.62,2.42,602.39,88
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,172.90,2.07,358.78,2.42,419.97,61
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,58.00,2.04,118.61,2.51,146.10,27
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,214.10,2.04,437.83,2.49,535.04,97
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,218.60,2.04,447.03,2.52,552.84,106
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,162.60,2.04,332.51,2.42,394.96,62
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.04,306.75,2.52,379.35,73
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.04,306.75,2.42,364.35,58
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,80.00,2.04,163.60,2.42,194.32,31
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,242.10,2.04,495.09,2.42,588.06,93
3/5/2019 0:00:00,IN,12HS,1.00,G,BULK,210.70,2.04,430.88,2.49,526.54,96
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,215.90,2.04,441.51,2.42,524.42,83
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,600.00,2.04,1227.00,2.42,1457.40,230
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,3900.00,2.06,8068.32,2.29,8966.10,898
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,2000.00,2.08,4169.60,2.43,4878.00,708
3/6/2019 0:00:00,IN,12LS,1.00,G,BULK,580.20,2.08,1211.22,2.54,1477.19,266
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,212.10,2.08,442.18,2.49,530.04,88
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.08,312.72,2.52,379.35,67
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,46.10,2.05,94.62,2.51,116.13,22
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.05,307.90,2.52,379.35,71
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,222.00,2.05,455.69,2.39,532.58,77
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,345.70,2.05,709.61,2.42,839.71,130
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,595.90,2.05,1223.20,2.39,1429.56,206
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.05,307.90,2.49,374.85,67
3/6/2019 0:00:00,IN,12LS,1.00,G,BULK,496.50,2.00,996.62,2.34,1164.79,168
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,229.40,2.05,470.88,2.49,573.27,102
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,191.60,2.05,393.29,2.39,459.65,66
3/6/2019 0:00:00,IN,12HS,1.00,G,BULK,197.90,2.05,406.22,2.52,500.49,94
3/7/2019 0:00:00,IN,12LS,1.00,G,Cargo Tank,7295.00,2.52,18430.81,2.08,15210.08,-3221
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,1281.50,2.05,2630.53,2.27,2920.53,290
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,187.40,2.05,384.67,2.42,455.19,71
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,206.20,2.05,423.26,2.42,500.86,78
3/7/2019 0:00:00,IN,12LS,1.00,G,BULK,32.00,2.08,66.63,2.37,76.03,9
3/7/2019 0:00:00,IN,12LS,1.00,G,BULK,1070.00,2.00,2147.81,2.30,2467.42,320
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,125.00,2.05,256.58,2.42,303.63,47
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,75.00,2.05,153.95,2.42,182.18,28
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,305.00,2.05,626.07,2.35,719.50,93
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,1194.50,2.05,2451.95,2.27,2722.27,270
3/7/2019 0:00:00,IN,12LS,1.00,G,BULK,575.00,2.08,1197.38,2.34,1348.95,152
3/7/2019 0:00:00,IN,12LS,1.00,G,BULK,721.10,2.08,1501.61,2.34,1691.70,190
3/7/2019 0:00:00,IN,12LS,1.00,G,BULK,268.00,2.08,558.08,2.36,634.09,76
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,477.00,2.07,989.34,2.45,1172.94,184
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,360.20,2.07,747.09,2.45,885.73,139
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,240.20,2.07,498.19,2.45,590.65,92
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,150.30,2.07,311.73,2.55,384.62,73
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,89.90,2.07,186.46,2.55,230.05,44
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,178.80,2.07,370.84,2.45,439.67,69
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,159.60,2.07,331.02,2.65,424.38,93
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,176.10,2.05,362.41,2.51,443.60,81
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,211.10,2.05,434.44,2.49,527.54,93
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,339.60,2.05,698.89,2.42,824.89,126
3/7/2019 0:00:00,IN,12LS,1.00,G,BULK,298.00,2.01,599.09,2.34,699.11,100
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.05,308.70,2.49,374.85,66
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,168.00,2.05,345.74,2.42,408.07,62
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,166.60,2.05,342.86,2.42,404.67,62
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,194.20,2.05,399.66,2.38,463.94,64
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,222.10,2.05,457.08,2.42,539.48,82
3/7/2019 0:00:00,IN,12HS,1.00,G,BULK,174.10,2.05,358.29,2.42,422.89,65
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,375.00,2.05,771.75,2.39,899.63,128
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.05,308.70,2.42,364.35,56
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,362.00,2.05,744.99,2.42,879.30,134
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,232.60,2.05,478.69,2.42,564.99,86
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,1460.00,2.14,3137.39,2.30,3366.76,229
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,25.00,2.00,50.18,2.37,59.40,9
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,347.00,2.05,714.12,2.39,832.45,118
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,50.00,2.05,102.90,2.52,126.45,24
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,159.00,2.05,327.22,2.42,386.21,59
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,150.10,2.05,308.90,2.42,364.59,56
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,135.20,2.05,278.24,2.42,328.40,50
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,216.50,2.05,445.55,2.42,525.88,80
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,997.00,2.14,2142.45,2.54,2538.36,396
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,605.10,2.14,1300.29,2.34,1419.56,119
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,300.00,2.14,644.67,2.34,703.80,59
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,747.00,2.14,1605.22,2.34,1752.46,147
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,475.10,2.06,982.36,2.39,1139.76,157
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,168.20,2.06,347.78,2.49,420.33,73
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,208.70,2.06,431.52,2.49,521.54,90
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,175.60,2.14,377.34,2.36,415.47,38
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,59.50,2.05,122.48,2.51,149.88,27
3/8/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.05,308.79,2.49,374.85,66
3/8/2019 0:00:00,IN,12LS,1.00,G,BULK,715.60,2.02,1447.87,2.34,1678.80,231
3/9/2019 0:00:00,IN,12HS,1.00,G,BULK,239.90,2.09,503.38,2.49,599.51,96
3/11/2019 0:00:00,IN,12LS,1.00,G,Cargo Tank,7502.00,2.08,15625.91,2.10,15814.22,188
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.05,308.79,2.49,374.85,66
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,400.00,2.05,823.44,2.42,971.60,148
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,146.90,2.05,302.40,2.42,356.82,54
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,200.00,2.05,411.72,2.52,505.80,94
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,1187.20,2.05,2443.96,2.35,2800.60,357
3/11/2019 0:00:00,IN,12LS,1.00,G,BULK,19.00,2.01,38.19,2.37,45.14,7
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,999.20,2.05,2056.95,2.34,2347.12,290
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,545.00,2.09,1143.57,2.39,1307.46,164
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,105.00,2.09,220.32,2.27,239.30,19
3/11/2019 0:00:00,IN,12LS,1.00,G,BULK,280.50,2.14,601.19,2.30,646.83,46
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,209.30,2.09,439.17,2.42,508.39,69
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,208.20,2.09,436.86,2.39,499.47,63
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,2026.00,2.09,4251.15,2.33,4738.81,488
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,326.90,2.09,685.93,2.52,826.73,141
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,188.70,2.09,395.94,2.45,464.01,68
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,1092.40,2.09,2292.18,2.35,2576.97,285
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,185.30,2.09,388.81,2.49,463.06,74
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,162.80,2.08,339.53,2.51,410.09,71
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,405.00,2.08,844.66,2.39,971.60,127
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,150.10,2.08,313.04,2.42,364.59,52
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,476.50,2.08,993.78,2.42,1157.42,164
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,204.70,2.08,426.92,2.45,503.36,76
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.08,312.84,2.52,379.35,67
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,158.80,2.08,331.19,2.49,396.84,66
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,500.00,2.08,1042.80,2.49,1249.50,207
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,338.80,2.08,706.60,2.38,809.39,103
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,211.40,2.08,440.89,2.38,505.03,64
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,333.90,2.08,696.38,2.38,797.69,101
3/11/2019 0:00:00,IN,12HS,1.00,G,BULK,460.80,2.08,961.04,2.38,1100.85,140
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,26.70,2.02,54.02,2.37,63.44,9
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,214.10,2.08,446.52,2.42,520.05,74
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.08,312.84,2.42,364.35,52
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,200.00,2.08,417.12,2.42,485.80,69
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,170.00,2.08,354.55,2.42,412.93,58
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,181.20,2.08,377.91,2.42,440.13,62
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,218.50,2.08,455.70,2.42,530.74,75
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,181.90,2.08,379.37,2.42,441.84,62
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,865.00,2.13,1847.20,2.54,2202.29,355
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,189.10,2.09,396.48,2.42,459.32,63
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,1000.00,2.13,2135.50,2.34,2346.00,210
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,1163.00,2.09,2438.46,2.31,2697.00,259
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,170.00,2.13,363.03,2.34,398.82,36
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,250.10,2.09,524.38,2.51,630.00,106
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,1459.00,2.13,3115.69,2.80,4093.95,978
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,400.00,2.13,854.20,2.36,946.40,92
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,773.00,2.13,1650.74,2.32,1798.00,147
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,57.70,2.08,120.41,2.51,145.35,25
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,204.60,2.08,426.97,2.49,511.30,84
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,169.80,2.08,354.35,2.49,424.33,70
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,299.10,2.08,624.19,2.49,747.45,123
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,170.60,2.08,356.02,2.42,414.39,58
3/12/2019 0:00:00,IN,12LS,1.00,G,BULK,715.10,2.03,1455.15,2.34,1677.62,222
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,185.00,2.08,386.07,2.41,447.52,61
3/12/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.08,313.03,2.42,364.35,51
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.08,313.03,2.42,364.35,51
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,150.20,2.08,313.45,2.42,364.84,51
3/13/2019 0:00:00,IN,12LS,1.00,G,BULK,19.00,2.02,38.44,2.37,45.14,7
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,400.00,2.09,838.68,2.42,971.60,133
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,870.60,2.08,1816.85,2.29,2001.51,185
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,161.50,2.08,337.03,2.42,392.28,55
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,169.30,2.08,353.31,2.42,411.23,58
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,167.40,2.08,349.34,2.42,406.61,57
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,180.50,2.08,376.68,2.42,438.43,62
3/13/2019 0:00:00,IN,12LS,1.00,G,BULK,500.10,2.13,1067.96,2.34,1173.23,105
3/13/2019 0:00:00,IN,12LS,1.00,G,BULK,170.00,2.13,363.03,2.34,398.82,36
3/13/2019 0:00:00,IN,12LS,1.00,G,BULK,259.00,2.13,553.09,2.32,602.43,49
3/13/2019 0:00:00,IN,12LS,1.00,G,BULK,300.00,2.13,640.65,2.34,703.80,63
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,502.00,2.09,1052.54,2.39,1204.30,152
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,27.00,2.09,56.61,2.49,67.47,11
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,214.40,2.09,449.53,2.42,520.78,71
3/13/2019 0:00:00,IN,12LS,1.00,G,BULK,822.40,2.13,1756.23,2.34,1929.35,173
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,150.00,2.09,314.50,2.42,364.35,50
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,56.70,2.08,118.38,2.51,142.83,24
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,362.40,2.08,756.65,2.42,880.27,124
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,210.20,2.08,438.87,2.49,525.29,86
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,202.00,2.08,421.75,2.49,504.80,83
3/13/2019 0:00:00,IN,12HS,1.00,G,BULK,203.70,2.08,425.30,2.42,494.79,69
3/14/2019 0:00:00,IN,12LS,1.00,G,BULK,890.00,2.03,1811.06,2.34,2087.94,277
3/14/2019 0:00:00,IN,12LS,1.00,G,BULK,820.00,2.03,1668.61,2.30,1890.92,222
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,748.00,2.04,1529.88,2.49,1869.25,339
3/14/2019 0:00:00,IN,12LS,1.00,G,BULK,934.30,2.12,1983.23,2.38,2229.24,246
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,225.60,2.04,461.41,2.49,563.77,102
3/14/2019 0:00:00,IN,12LS,1.00,G,BULK,924.00,2.12,1961.37,2.40,2223.14,262
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,574.10,2.04,1174.20,2.52,1451.90,278
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,250.00,2.04,511.32,2.39,599.75,88
3/14/2019 0:00:00,IN,12LS,1.00,G,BULK,675.20,2.12,1433.24,2.34,1584.02,151
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,463.00,2.04,946.97,2.39,1110.74,164
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,36.20,2.07,75.24,2.51,91.19,16
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,120.20,2.07,249.84,2.42,291.97,42
3/14/2019 0:00:00,IN,12HS,1.00,G,BULK,158.40,2.07,329.25,2.42,384.75,56
